StopId,StopAbbr,StopName,Lat,Lon
13830,Haugs451,Haugsetvollen,61994739,11723001
13831,Sømåe401,Sømåen,62053394,11686722
13832,Hauge461,Haugen Sømådal,62077998,11665703
13833,BrenX401,Brennakrysset,62110474,11673329
13834,Buvik411,Buvika,62128417,11703957
13835,SømåC401,Sømådal camping,62102127,11661362
13836,Isteh401,Isterheim,61921254,11764477
13837,Seter401,Seteråsen,61930474,11766511
13838,EngSe401,Engerdal sentrum,61757173,11960514
13839,TelXV401,Telneskrysset vest,62337852,10873951
13840,Kven_401,Kvennan camping,62370291,10897242
13841,VingX401,Vingelen vegkryss,62373909,10901202
13842,Urset401,Urset,62403805,10992074
13843,TolSt401,Tolga stasjon,62408132,10997781
13844,TelnØ401,Telneset øst,62339958,10894130
13845,Telda401,Teldalen,62344941,10900065
13846,Måsås401,Måsåstøa,62351233,10907438
13847,Nesse411,Nesset,62359708,10919301
13848,Lille441,Lillebakkgård,62390456,10991245
13849,Storb401,Storbekk bru,62398191,10997854
13850,Havsj401,Havsjøen,62522855,11297649
13851,OsSk_401,Os skole,62497340,11237237
13852,OsKi_401,Os kirke,62501789,11190844
13853,Bangm401,Bangmoen,62279523,10805334
13854,Lilbm401,Lillebakkmoen,62277479,10800523
13855,Åbrua401,Åbrua,62286900,10825089
13856,Åkerø401,Åkerøya,62318666,10865789
13857,Mosøy401,Mosøya,62324566,10870474
13858,Østmo421,Østmo,62336416,10889813
13859,SanBo401,Sanderhavna boligfelt,60222321,11799870
13860,Damme421,Dammen,60236200,11849645
13861,Sørli411,Sørli,60432548,11488359
13862,Øktne401,Øktner,60241096,11714746
13863,BreSk401,Breidablikk skole,60777356,11241579
13864,ÅsenH401,Åsen handel,60709015,11376487
13865,Vikse402,Vikselv E-6,60621992,11296885
13866,Volla401,Volla,60714493,11190450
13867,UllSk401,Ullern skole,60226387,11633432
13868,LøtUs401,Løten ungdomsskole,60819139,11338506
13869,Svens401,Svensrud,60208987,12053820
13870,Mensr401,Mensrudfeltet,60211555,12045681
13871,Monsr412,Monsrud,60191392,12299712
13872,Kåsmo401,Kåsmoen,61164819,11369325
13873,RenaL401,Rena leir,61148730,11392929
13874,Kilde401,Kilde gård,61145551,11383732
13875,Kåsa_401,Kåsa,61179209,11354315
13876,Øgle_401,Øgle,61227154,11343888
13877,Almev401,Almevelta,61210564,11348109
13878,Viken411,Viken,61245828,11342295
13879,Larss411,Larsstua,61257667,11329694
13880,Desvn401,Desetvegen (Steinvik),61261408,11324171
13881,Bekkn401,Bekken,61271915,11311141
13882,OlaNi401,Ola Nilsen,61295331,11285586
13883,SveaS401,Svea Strand,61289242,11290874
13884,StrVo401,Strand vokterbolig,61306243,11274390
13885,OppSt401,Opphus stasjon,61331413,11260564
13886,Kroks421,Kroksporet,61358299,11230478
13887,Lind_401,Lindholt,61338946,11259150
13888,Gråbe401,Gråberget,61350976,11239949
13889,RasSt411,Rasta stasjon,61398931,11144928
13890,EveKi401,Evenstad kirke,61405380,11132293
13891,EveSt401,Evenstad stasjon,61422899,11097178
13892,StaSt401,Stai stasjon,61494969,11058767
13893,Svest411,Svestad bruk,61505086,11064972
13894,Gunhi401,Gunhildstua,61531433,11065122
13895,MyrbØ401,Myrbakken østsida,61546084,11060694
13896,BakkØ401,Bakken østsida,61551556,11048521
13897,Gustu401,Gustulia,61541398,11064128
13898,Burua401,Burua,61577081,11195226
13899,Holsd401,Holsdalen,61758138,11198698
13900,Brken401,Brekkenget,61962596,10981324
13901,Brekk401,Brekka,61991383,10961961
13902,Midts431,Midtskogen,62015221,10932865
13903,Hoksv401,Hokstadvangen,62049563,10871843
13904,Rivva401,Rivvangen,62078278,10843837
13905,Nybr_401,Nybroen,62096964,10820736
13906,Negår411,Redtrøen,62103969,10814774
13907,Stort421,Stortrøen,62110346,10808141
13908,Åsvan411,Åsvang,62152331,10783314
13909,Kalvs411,Kalvsvangen,62192037,10766339
13910,Trons431,Tronsjø,62207990,10764349
13911,Finsj401,Finstadsjøen,62134496,11036610
13912,Nøst_401,Nøsteregga,62163142,11003935
13913,Storr401,Storrøsta,62217636,10977770
13914,Nere_401,Nerenglia,62251733,10935577
13915,Volsv401,Volsvangen,62256452,10904717
13916,Hugud401,Hugudal,62261206,10887969
13917,Røsta411,Røsta Hugudalen,62270315,10834721
13918,Hugum401,Hugudalsmoen,62273215,10811503
13919,HerSk401,Hernes skole,60926541,11636761
13920,Engse411,Engseth,60922132,11621005
13921,Røbro401,Røbro,60961577,11692470
13922,MobeX401,Mobergkrysset,60999295,11705617
13923,Snipp411,Snippen gård,60993146,11744473
13924,KiSkN401,Kirkeby Nordskogbygdvn.,60991684,11696314
13925,Stenh411,Stenhammer,60987502,11690726
13926,Brenn461,Brenna,60962966,11672372
13927,DanoP401,Dano Pensjonat,60967111,11671686
13928,Nersv401,Nersveen,60984195,11686729
13929,Nords491,Nordseth,60968324,11641164
13930,ThorG401,Thorud gård,60936093,11620916
13931,MøysG401,Møystad gård,60931098,11624198
13932,Meljo401,Meljordshagen,60920898,11668256
13933,LSchu401,Lille Schulstad,60919086,11657697
13934,FinsH401,Finstad Handel,60931503,11664824
13935,VensX401,Venstad vegkryss,60689118,11811095
13936,Slett451,Sletta,60697606,11802600
13937,Gloms411,Glomstad,61087975,11377728
13938,Valms401,Valmsness,61086528,11385428
13939,Brgli401,Bergslia,61088552,11396432
13940,Holmb401,Holmbo camping,61208444,11492406
13941,Rusta421,Rustad,61159866,11469980
13942,Grini401,Grinihagan,61141768,11346843
13943,HEAS_402,HEAS Åsbygdvegen,61137507,11366126
13944,RenSk401,Rena skole,61141219,11364453
13945,Rødba401,Rødsbakken,61247516,11493375
13946,Hansb401,Hansberget,61269691,11482242
13947,Melgå401,Melgården,61301010,11457657
13948,DesAl401,Deset aldershjem,61306031,11449682
13949,Deset401,Deset,61307661,11447960
13950,Nordl411,Nordli,61319073,11440180
13951,Stamp411,Stampesletta,61329792,11424958
13952,Bergt401,Berget,61336071,11414301
13953,LøssS401,Løsset gård søndre,61369673,11374444
13954,Hanst411,Hanstad,61381661,11369814
13955,LøssN401,Løsset gård nordre,61393880,11371768
13956,Sjømo401,Sjømoen,61404292,11360791
13957,Nyste411,Nysted,61428497,11349401
13958,Svest401,Svestad,61435082,11344064
13959,Holms411,Holmslien,61438918,11340920
13960,NSjøl401,Nedre Sjøli,61490382,11287972
13961,SjøHa401,Sjølisand Handel,61460401,11327854
13962,Lange411,Langegga,61538018,11229365
13963,Bergs421,Bergsli,61578117,11233808
13964,Strvo421,Strandvollen,61606333,11233371
13965,Skare401,Skaret,61621232,11225634
13966,Flenb401,Flenbrua,61660951,11220293
13967,Lilod401,Lilleodden,61667023,11219123
13968,Sando401,Sandodden,61671388,11217452
13969,Dampb401,Dampbåtvika,61681643,11218074
13970,Skogb411,Skogberget,61687634,11217975
13971,ÅkrKj401,Åkrestrømmen kjøpesenter,61695800,11211734
13972,Øiset401,Øiseth hotell,61695607,11208637
13973,Torp_421,Torpet,62398205,11117259
13974,Bjørs411,Bjørsjølia,62387427,11125707
13975,Myrst411,Myrstad,62368304,11173113
13976,Olasv411,Olasvollen,62299293,11326271
13977,Lensm401,Lensmannsvollen,62294839,11367724
13978,Borv_401,Borvollen,62290836,11375451
13979,Røstv411,Røstvika,62319929,11259358
13980,Vola_401,Vola,62304742,11303211
13981,Kronb401,Kronbekken,62329459,11251481
13982,Sto26401,Storbekken rv. 26,62351088,11211982
13983,Skogm411,Skogmo,62245681,11396391
13984,Bekkl431,Bekkely,62208628,11412359
13985,Løvbe421,Løvbekkøya fiskevoll,62194516,11550461
13986,Gmlvo401,Gammelvollen,62186622,11574244
13987,Langs401,Langsjøvollen,62160879,11618895
13988,Komm_401,Kommunegrensen Tolga,62151304,11633081
13989,Dahlg402,Dahlgrenvollen,62469725,11336808
13990,Svart471,Svarthølmoen,62473607,11323199
13991,Fossa401,Fossan,62479744,11293149
13992,Sønvi401,Sønvisvollen,62384978,11461875
13993,Narbu401,Narbuvoll,62355106,11467525
13994,Hodøl401,Hodøl,62300558,11721318
13995,Siksj401,Siksjølia,62319870,11626512
13996,Midtd401,Midtdal,62277710,11742699
13997,Øybak401,Øybakken,62266661,11747283
13998,Lilås401,Lilleåsen,62205137,11794275
13999,Kvenn411,Kvenna,62186007,11748835
14000,BankX401,Bankkrysset,62529735,11116174
14001,Dalsb401,Dalsbygda sentrum,62527782,11108747
14002,Gruva401,Gruva snuplass,62516261,11021299
14003,LilhX401,Lillehaugkrysset,62527656,11071595
14004,Bergm401,Bergemyra,62553929,11103879
14005,Holla411,Holla,62561650,11104704
14006,Myrtr401,Myrtrøen,62539276,11107557
14007,Sjøli421,Sjøli,61759504,10264395
14008,Kulls401,Kullstad,61756162,10301179
14009,Øverd401,Øverdalssetra,61759957,10322066
14010,AtndS401,Atnadal sentral,61796423,10614640
14011,Fosse411,Fosseng,61793681,10641516
14012,Fossb411,Fossbrua,61785819,10663522
14013,Tryli401,Tryli,61762383,10701652
14014,Holøy411,Holøya,61753796,10723129
14015,Hirmo401,Hirmoen,61740856,10754736
14016,VangC401,Vangen camping,61739124,10772512
14017,AtnSk401,Atna skole,61729568,10815540
14018,AtnSt401,Atna stasjon,61730257,10837275
14019,Garbm401,Garbekkmoen,61610067,10898298
14020,HolSy401,Holt sykehjem,60183488,12010569
14021,HolUs401,Holt ungdomsskole,60181370,12012829
14022,Tajev401,Tajevegen 38,60179076,12014531
14023,Telen401,Telenor,60175558,12018681
14024,Poste411,Posten Rasta,60171541,12017501
14025,TekEt401,Teknisk etat,60170471,12017547
14026,Bilse401,Bilsenteret,60171437,12025607
14027,Konge411,Kongevegen,60179890,12022200
14028,Skinn411,Skinntrytesvingen,60180950,12037523
14029,TiuKo402,Tiurvegen/Kongevegen,60181289,12021895
14030,Vinsj401,Vingersjøvegen,60186777,12021209
14031,Kongs401,Kongssenteret,60191541,11996583
14032,Snøhv401,Snøhvitvegen,60207386,11971273
14033,Langv401,Langvenna,60210804,11973135
14034,ØLanV401,Øvre Langelandsveg,60202008,11982388
14035,Tor_9401,Toresheimvegen 9,60201653,11992866
14036,Mega_401,Mega,60186056,12005500
14037,Apote401,Apoteket,60186529,12002097
14038,Blo52401,Blomstervegen 52,60182099,11993755
14039,Høgsp401,Høgspentvegen,60182628,11997772
14040,Setev401,Setervegen,61305870,12252711
14049,Odden401,Odden,61227870,11828750
14051,Ryeng411,Ryen gård,61072743,12270202
14052,Myhre401,Myhre gård Rysjølia,61080442,12228847
14053,Rysjb401,Rysjøberget,61082574,12217079
14054,KopSt401,Koppang stasjon,61572840,11044274
14055,KoppT401,Koppang torg,61570972,11051478
14056,Trese401,Tresen,61595954,11011679
14057,Granr411,Granrud,61783020,11157223
14058,FagSk401,Fagertun skole,61720554,11198120
14059,Harsj411,Harsjøvollen,61873371,11031968
14060,Brakk401,Brakka,61861965,10961588
14061,HanSt401,Hanestad st.,61837834,10878871
14062,Never421,Neveråsen,61868490,11020691
14063,Finnd401,Finndalen,61867513,11047307
14064,Østva411,Østvangen,62414104,10925030
14065,Grant401,Grantevet,62415111,10941127
14066,Granm401,Granmo,62415148,10948758
14067,Slåb_401,Slåbakken,62418615,10959576
14068,Egge_401,Eggestuen,62415896,10979730
14069,Lian_401,Lian,62419295,10968606
14070,Ryen_411,Ryen,62415654,10907626
14071,Vesl_401,Veslehaug,62418179,10887028
14072,Ving_401,Vingelen forbruksforening,62414542,10869800
14073,Sagm421,Sagmoen,62411695,10875159
14074,NordT411,Nordset,62407381,10893433
14075,Veste431,Vesterås,62405644,10898975
14076,Øster401,Østerås,62405133,10900937
14077,JordT411,Jordet fv. 735,62401875,10906072
14078,Mosen411,Moseng,62508044,11151251
14079,Brufo411,Brufossen,62511627,11140727
14080,Rybek401,Rybekken,62520294,11112901
14081,Østga401,Østgarden,62526779,11131105
14082,Østva401,Østvangen,62521364,11216476
14083,TyStu401,Tylldalsstua,62501333,11204386
14084,Nyhus421,Nyhus,62514233,11171999
14085,Hamra401,Hamran,62521757,11150549
14086,Løvli411,Løvli,62562780,11036929
14087,BratX401,Brattåskrysset,62541952,11090790
14088,Engeb431,Engebakken,62555544,11055889
14089,Hångå401,Hångårya,62551192,11072687
14090,Storg401,Storgarden,62535425,11117589
14091,Plat_401,Platten,62502632,11212561
14092,Langt411,Langtjernet vektplassen,62459023,10398362
14093,Lien_401,Lien,62271935,10705503
14094,Sage_401,Sageng,62254409,10659584
14095,Bkeng411,Bakkeng,62212332,10643389
14096,Strøm451,Strømmen,62202723,10626026
14097,Sevi_401,Sevilhauggardene,62195884,10620431
14098,Bash_401,Basheim,62201267,10623891
14099,Bergr431,Bergerønningen,62179422,10616207
14100,Bergt431,Berget,62170995,10611283
14101,Søber401,Søberg,62163309,10606708
14102,PlaSk411,Plassen skole,62130629,10567807
14103,Plasm401,Plassmoen,62128000,10567834
14104,TrovX401,Tronsvangkrysset,62130351,10626537
14105,Tronl401,Tronsli,62134553,10625804
14106,Bgbk_401,Bergebakken,62143041,10624724
14107,Skrea401,Skrea,62156647,10623630
14108,Brand421,Brandvoll,62166962,10625258
14109,Nords411,Nordset,62175207,10629638
14110,Tronk401,Tronskroken,62185689,10637677
14111,Tronm401,Tronsmoen,62190734,10643773
14112,TrokX401,Tronskjølkrysset,62214886,10660395
14113,Strøm411,Strøm,62208325,10656439
14114,Strøy401,Strømsøyen,62202411,10649444
14115,AumaØ401,Auma øst,62218433,10661051
14116,Aumm_401,Aummoen,62223439,10661423
14117,Stub_401,Stubberud,62249025,10672092
14118,Røsta401,Røsta,62263547,10699134
14119,Røste411,Røstegga,62259961,10691362
14120,ØvBre411,Øvre Brekkvei,62267933,10740785
14121,NBreV401,Nedre Brekkvei,62267896,10732306
14122,Tynsb401,Tynsetbrua,62282552,10769059
14123,GAllm402,Gamle Allmannvei,62269374,10757859
14124,Jørgh401,Jørgenshaug,62286502,10783191
14125,FåsSk411,Fåset skole,62259320,10658102
14126,Dalva401,Dalvang,62290347,10637868
14127,Bruba401,Brubakken,62288623,10642276
14128,Kindø401,Kindølshaug,62273452,10649841
14129,Sørmo401,Sørmoen,62267564,10654220
14130,Bren441,Brennbakken,62298499,10625660
14131,FådSk401,Fådalen skole,62303016,10613250
14132,SavFj401,Savalen fjellstue,62310334,10523236
14133,Sagva401,Sagvang,62309587,10578143
14134,Fotba401,Fotballbanen,62309726,10573771
14135,Kvidt401,Kvikndølstjønna,62305127,10548435
14136,Fremm401,Fremmergård,62307496,10584380
14137,ØFåda401,Øvre Fådalen,62305566,10603183
14138,Grøtt411,Grøttinggrenda,61868843,10897619
14139,BlæsX401,Blæsterdalskrysset,62092661,10624098
14140,Sveie401,Sveien,62090784,10625721
14141,Holen411,Holen,62084347,10628747
14142,Blæst411,Blæsterdalen,62087880,10627596
14143,Lieng401,Lienget,62081267,10637084
14144,Storm451,Stormoen,62078075,10648093
14145,Furus431,Furustad,62079277,10680210
14146,Kveb_401,Kvebergsmoen,62061846,10701061
14147,Odds_401,Oddstea,62042990,10726437
14148,Svart481,Svartbekken,62034557,10747277
14149,HaugA421,Haug,62033428,10755567
14150,Landf401,Landfastøyen,62027490,10773402
14151,Belbr401,Bellingmobrua,62026331,10783236
14152,Hardn401,Hardneset,62024990,10791108
14153,UrdlX401,Urdlimokrysset,62019308,10820490
14154,Egges401,Eggestad,62093467,10628892
14155,Strål401,Strålsjøåsen,62242394,10386529
14156,AlvdT411,Alvdal Taverna,62115063,10616821
14157,Sølnd401,Sølndammen,62115289,10557585
14158,Furul401,Furuli,62113049,10557930
14159,Kjølh401,Kjøllhaug,62115065,10567100
14160,Nymos401,Nymosaga,62116161,10579617
14161,Morøn401,Morønning,62115173,10593003
14162,Moan_401,Moan boligfelt,62113628,10600857
14163,BaugX401,Baugsmoen vegkryss,62110306,10606278
14164,SkurX401,Skurlagskrysset,62097231,10655224
14165,MoeUs401,Moelv ungdomsskole,60925435,10693316
14166,HelSk401,Helgøya skole,60742223,10980010
14167,Storb431,Storbergshallen,60912367,11822205
14168,Rølså401,Rølsåsen,60896000,11769438
14169,LanSk401,Langholen skole,60891435,11745405
14170,LikvS401,Likværn skole,60917964,11788192
14171,Løkke411,Løkken,60949428,11856576
14172,Lindb411,Lindberg,60944267,11866068
14173,RudKy401,Rud Kynnberget,60934099,11888270
14174,Løvha411,Løvhaugen,60916136,11943607
14175,Åsvn_402,Åsvegen,60899833,11981353
14176,Bjøve401,Bjørkebekkvegen,60912550,11960436
14177,Kynnb401,Kynnbråten,60886385,11990993
14178,Skytt411,Skytterhuset Risberget,60876046,12036968
14179,Risbe411,Risberget,60858726,12053909
14180,Gjerd411,Gjerdrum,60683321,11795330
14181,RudGr401,Rud grendehus,60674031,11799670
14182,VålUs401,Våler ungdomsskole,60673312,11829585
14183,Gaust411,Gaustad,59963965,12146478
14184,MagSk401,Magnor skole,59946087,12171418
14185,SkyHa401,Skyvang handel,60689995,12002681
14186,SønSk401,Sønsterud skole,60662076,12069594
14187,GraSt401,Granli stasjon,60146413,12056121
14188,Kabbe401,Kabberud,60165923,12064173
14189,Sandm421,Sandmoen,60050784,12036076
14190,Larsm401,Larsmoen,60035557,12037479
14191,Rinde401,Rinden,60009697,12044850
14192,Smedt401,Smedtorpet,59987441,12068450
14193,Nygår431,Nygård,59997770,12051234
14194,Ingel411,Ingelsrud,59939031,12075577
14195,Tolle421,Tollefsbøl oppvekstsenter,59972517,12062228
14196,FjelX411,Fjellkrysset,60018795,12053999
14197,MatSk401,Matrand skole,60030698,12121537
14198,NorFj401,Nord Fjeld,60029317,12042724
14200,Repse401,Repsetåsen,59976201,12118595
14201,SkoSk401,Skotterud skole,59984832,12135458
14202,JarSk401,Jara skole,60554320,12004251
14203,BrøSk401,Brøttum skole,61028192,10556454
14204,Sundf401,Sundfloen,61571796,11014841
14205,Lapst401,Lapstuvegen,61148489,11365759
14206,Prest451,Prestegårdsvegen,61143679,11369152
14207,Parkv421,Parkvegen/Peder Faldsveens veg,61135329,11367431
14208,Kirke401,Kirkeberggata,61131446,11361438
14209,Trost401,Trostevegen,61125391,11355303
14210,Lapvn402,Lapplandsveien,61151511,11361413
14211,BakkS401,Bakken Steinvikveien,61231009,11331281
14212,Kolsr401,Kolsrud,60192620,11845281
14213,NamSk401,Namnå skole,60499520,12075994
14214,Kolst411,Kolstad,60495828,12090726
14215,GauGå401,Gaustad gård,60757919,11261406
14216,Bryht401,Bryhnitjernet,60716935,11276253
14217,TanSk401,Tangen skole,60616252,11259979
14218,Rogns402,Rognstad,60660838,11388309
14219,Rogns401,Rognstad,60660659,11388296
14220,Farse401,Farset,60320873,11629123
14221,Brynj401,Brynjulfsrud,60325665,11630722
14222,Bjørk431,Bjørkli,60328970,11628524
14224,SørSk421,Sørskogbygda skole,60942770,11778509
14225,Brgbe401,Bergeberget,61004996,11783428
14226,Bergh401,Bergheim skole,61007407,11786304
14227,LienS401,Liengen sveiseverksted,60925487,11780600
14228,ElvUs401,Elverum ungdomsskole,60887599,11558647
14229,Gobak401,Gobakken,60937476,11668074
14230,Grand402,Grande rekreasjonshjem,60768349,10946639
14231,Bærei411,Bæreia,60150179,11969206
14232,FesKM401,Festningen/Kongsvinger museum,60200533,12008594
14233,FestG401,Festningsgata,60197158,12010000
14236,BeSkj401,Bergli Skjærberget,61073544,12461136
14237,Bedeh421,Bedehuset,60651863,11804607
14238,Stran431,Strandrønningen,61082755,11598246
14239,ÅsnUs401,Åsnes ungdomsskole,60612438,12020022
14240,Telle401,Telle,60607709,11976098
14241,FliSt402,Flisa stasjon,60599690,12018739
14242,Ragge401,Raggen,60007277,12120015
14243,GriSk401,Grinder skole,60403360,12045511
14244,Lierf401,Lierfløyta,60135079,12061717
14245,GruVs401,Grue videregående skole,60453172,12062038
14246,TiuKo401,Tiurvegen/Kongevegen,60181343,12021918
14247,langb421,Langerudberget,60182349,12032510
14248,VenSk401,Vennersberg skole,60175939,12025778
14249,LanSk411,Langeland skole,60199163,11992513
14250,Vardå401,Vardåsvegen,60196983,11998306
14251,KSvøm401,Kongsvinger svømmehall,60191956,12002882
14252,Høgsk401,Høgskolen,60173742,12017558
14253,Ilder401,Ildervegen,60177521,12018483
14254,Bekkf401,Bekkefaret,60201919,11983865
14255,Skr38401,Skrivervegen 38,60201154,11987478
14256,Skr25401,Skrivervegen 25,60200316,11993178
14257,Tor29401,Toresheimvegen 29,60202624,11992828
14258,Kongl401,Konglevn,60201412,11994776
14259,Lyngv411,Lyngvegen,60201566,11999104
14260,LanHj401,Langelandshjemmet,60200011,11985769
14261,Guldb401,Guldbækåsen,60209955,11975297
14262,BloKl401,Kløverbakken,60185933,11987483
14263,Blo72401,Blomstervegen 72,60183319,11990276
14264,Blo59401,Blomstervegen 59,60181780,11991976
14265,Blo24401,Blomstervegen 24,60184016,11992036
14266,BærUt401,Bæreiavn/Utsiktsvn,60184356,11980917
14267,Bregn401,Bregnevegen 13,60182850,11988357
14268,Bregn411,Bregnevegen,60180309,11990652
14269,Heste401,Hestehovvegen,60179989,11992878
